customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST10806,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.69,105.59,No
CUST10807,Female,0,Yes,No,72,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,12.29,897.01,Yes
CUST10808,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,Month-to-month,No,Credit card,39.66,276.07,Yes
CUST10809,Male,0,No,Yes,47,Yes,No,DSL,No,No,No,No,No,Month-to-month,No,Electronic check,43.0,2075.88,No
CUST10810,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Two year,Yes,Electronic check,34.75,167.21,No
CUST10811,Female,0,No,No,46,No,No,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,49.92,2352.11,Yes
CUST10812,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,49.08,46.2552423667239,Yes
CUST10813,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,61.76,1112.81,No
CUST10814,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,41.24,1472.68,No
CUST10815,Female,1,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,72.23,4760.55,Yes
CUST10816,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,32.64,1892.3,No
CUST10817,Male,0,Yes,No,41,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card,22.05,944.25,Yes
CUST10818,Male,0,Yes,No,52,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,23.83,1264.0,No
CUST10819,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.43,313.13,Yes
CUST10820,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.13,633.37,No
CUST10821,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,61.41,548.82,Yes
CUST10822,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,62.69,767.67,No
CUST10823,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.34,812.45,Yes
CUST10824,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,79.69,1507.68,Yes
CUST10825,Female,0,No,Yes,4,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.89,124.16,Yes
CUST10826,Male,0,No,No,28,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.35,674.22,No
CUST10827,Male,1,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,37.82,169.21,No
CUST10828,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.21,551.25,Yes
CUST10829,Male,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,No,Electronic check,41.33,713.56,Yes
CUST10830,Male,1,No,No,38,No,No,DSL,No,No,No,No,No,Month-to-month,Yes,Bank transfer,43.61,1719.17,No
CUST10831,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.15,2022.17,Yes
CUST10832,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,One year,No,Mailed check,40.1,1000.01,No
CUST10833,Male,0,Yes,No,4,Yes,Yes,No,No,No,No,No,No,Two year,Yes,Electronic check,22.81,122.4,No
CUST10834,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Month-to-month,No,Credit card,36.75,743.5,Yes
CUST10835,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,One year,Yes,Mailed check,55.17,181.89,No
CUST10836,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Two year,Yes,Credit card,58.12,696.99,Yes
CUST10837,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Two year,No,Mailed check,63.1,818.64,No
CUST10838,Female,1,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,65.09,65.13268807589584,No
CUST10839,Female,0,Yes,No,7,Yes,Yes,No,No,No,No,No,No,One year,Yes,Credit card,17.81,147.85,No
CUST10840,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.64,4192.24,Yes
CUST10841,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,62.5,4570.26,Yes
CUST10842,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.91,543.89,Yes
CUST10843,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.09,114.03,No
CUST10844,Male,1,No,Yes,4,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.77,135.23,No
CUST10845,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,63.75,,No
CUST10846,Male,0,No,No,70,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,28.19,2010.21,Yes
CUST10847,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,67.38,263.45,No
CUST10848,Female,1,No,No,34,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.69,1383.26,Yes
CUST10849,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.72,125.36,No
CUST10850,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,51.65,3775.96,No
CUST10851,Female,0,Yes,Yes,11,No,No,Fiber optic,No,Yes,No,Yes,No,One year,No,Bank transfer,48.79,575.48,No
CUST10852,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Two year,No,Electronic check,49.81,1803.99,No
CUST10853,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,52.53,591.06,Yes
CUST10854,Male,1,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.9,1116.81,Yes
CUST10855,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,Two year,No,Electronic check,58.48,349.02,Yes
CUST10856,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,61.56,246.41,Yes
CUST10857,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No,Yes,Two year,No,Mailed check,35.85,2410.79,No
CUST10858,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.63,2693.89,Yes
CUST10859,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,49.28,2594.99,Yes
CUST10860,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.98,1316.34,No
CUST10861,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,40.63,1622.54,Yes
CUST10862,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,51.66,,No
CUST10863,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Two year,No,Electronic check,65.82,653.35,Yes
CUST10864,Male,1,No,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,One year,No,Mailed check,42.62,430.48,No
CUST10865,Female,1,No,No,24,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,21.94,545.71,Yes
CUST10866,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,One year,No,Bank transfer,42.84,455.79,No
CUST10867,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Month-to-month,Yes,Credit card,46.76,215.78,Yes
CUST10868,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,One year,Yes,Credit card,58.41,1287.68,Yes
CUST10869,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.16,1442.68,No
CUST10870,Male,0,No,No,11,Yes,No,No,,No,No,No,No,One year,Yes,Electronic check,17.24,195.9,No
CUST10871,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.47,192.49,Yes
CUST10872,Female,0,No,Yes,5,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,16.75,98.86,No
CUST10873,Male,0,Yes,No,6,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,21.56,132.03,No
CUST10874,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.92,627.58,Yes
CUST10875,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,No,Credit card,52.7,1325.45,Yes
CUST10876,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.9,1236.14,Yes
CUST10877,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.38,2102.69,Yes
CUST10878,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,One year,No,Electronic check,59.36,663.99,No
CUST10879,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,Yes,No,Two year,Yes,Electronic check,46.02,1931.28,No
CUST10880,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.67,297.15,No
CUST10881,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.23,974.59,No
CUST10882,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,No,One year,Yes,Electronic check,61.23,2404.6,No
CUST10883,Male,0,Yes,Yes,4,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.84,137.21,Yes
CUST10884,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,48.21,133.97,Yes
CUST10885,Male,0,No,No,51,Yes,Yes,No,No,No,No,No,No,Two year,No,Electronic check,25.79,1340.41,No
CUST10886,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No,No,One year,Yes,Bank transfer,49.93,552.01,No
CUST10887,Male,0,Yes,No,27,No,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.43,1605.44,Yes
CUST10888,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,40.42,41.970769130507534,No
CUST10889,Male,1,No,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,One year,No,Credit card,63.83,1859.28,No
CUST10890,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.44,454.43,No
CUST10891,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Two year,Yes,Mailed check,54.79,126.44,No
CUST10892,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card,8.49,191.98,No
CUST10893,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Two year,No,Mailed check,61.18,414.62,No
CUST10894,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,One year,Yes,Electronic check,57.25,690.58,No
CUST10895,Male,0,No,No,2,Yes,Yes,No,No,No,No,No,No,One year,Yes,Mailed check,13.63,59.73,No
CUST10896,Male,0,No,Yes,3,No,No,Fiber optic,No,Yes,No,No,No,One year,Yes,Bank transfer,62.11,243.67,No
CUST10897,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,60.12,547.95,Yes
CUST10898,Male,0,No,No,2,No,No,DSL,No,Yes,No,No,Yes,Two year,Yes,Electronic check,63.46,197.34,No
CUST10899,Male,0,Yes,No,58,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.97,1180.14,Yes
CUST10900,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.34,58.743568633632236,No
CUST10901,Male,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,No,Two year,Yes,Electronic check,42.09,664.21,No
CUST10902,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,No,No,One year,Yes,Electronic check,52.35,186.58,No
CUST10903,Female,0,Yes,No,8,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,21.7,184.18,No
CUST10904,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,49.05,3086.25,No
CUST10905,Female,0,Yes,No,4,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.54,148.67,Yes
CUST10906,Female,1,No,No,72,Yes,No,DSL,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,41.22,3008.03,No
CUST10907,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.79,395.55,Yes
CUST10908,Male,0,Yes,No,32,Yes,Yes,Fiber optic,,No,Yes,No,Yes,Two year,Yes,Electronic check,73.94,2431.11,Yes
CUST10909,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.96,1202.81,No
CUST10910,Female,0,Yes,Yes,51,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,22.23,1169.54,No
CUST10911,Male,0,Yes,No,19,No,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,68.4,1378.63,No
CUST10912,Female,1,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,One year,No,Bank transfer,73.25,1397.81,No
CUST10913,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,No,Two year,No,Electronic check,55.79,319.98,Yes
CUST10914,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,50.51,249.03,Yes
CUST10915,Male,0,No,No,59,Yes,No,DSL,No,Yes,No,Yes,No,One year,Yes,Mailed check,44.99,2718.87,No
CUST10916,Male,1,No,No,9,No,No,Fiber optic,No,No,No,Yes,No,Two year,No,Electronic check,54.31,554.32,No
CUST10917,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,51.13,598.18,No
CUST10918,Female,0,No,No,34,Yes,No,DSL,No,No,No,No,No,Two year,No,Credit card,30.5,1066.94,No
CUST10919,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,52.37,527.33,Yes
CUST10920,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,49.57,3610.99,No
CUST10921,Female,0,No,No,32,No,No,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Credit card,63.09,2058.88,No
CUST10922,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,41.9,922.79,Yes
CUST10923,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.19,3018.0,Yes
CUST10924,Male,0,Yes,No,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,25.5,43.16,Yes
CUST10925,Male,0,No,Yes,7,Yes,No,DSL,No,No,No,Yes,No,Month-to-month,Yes,Credit card,43.99,348.37,Yes
CUST10926,Male,0,No,No,15,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,16.14,256.9,No
CUST10927,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,25.16,176.03,No
CUST10928,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Two year,Yes,Electronic check,73.23,2407.75,No
CUST10929,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,53.37,3253.37,No
CUST10930,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.5,283.43,Yes
CUST10931,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Two year,Yes,Electronic check,60.27,666.08,No
CUST10932,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Credit card,57.32,4155.8,Yes
CUST10933,Female,0,No,Yes,14,No,No,DSL,Yes,No,Yes,No,No,Two year,Yes,Electronic check,51.39,767.96,No
CUST10934,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,One year,Yes,Mailed check,37.95,654.34,No
CUST10935,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.89,439.2,No
CUST10936,Male,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,No,One year,No,Mailed check,46.1,2680.96,No
CUST10937,Female,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,One year,No,Electronic check,60.43,1280.59,No
CUST10938,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.34,1973.82,Yes
CUST10939,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Two year,No,Credit card,58.55,2399.04,No
CUST10940,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.22,644.66,Yes
CUST10941,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.01,768.96,No
CUST10942,Female,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,15.05,692.23,No
CUST10943,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.38,518.35,Yes
CUST10944,Male,0,No,Yes,37,No,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.15,1962.95,Yes
CUST10945,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,Yes,No,Two year,No,Mailed check,41.96,2856.14,No
CUST10946,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.83,1403.43,No
CUST10947,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,57.02,1896.31,Yes
CUST10948,Female,0,Yes,Yes,39,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,15.03,583.24,No
CUST10949,Female,0,No,Yes,44,Yes,No,DSL,No,No,Yes,No,No,Two year,Yes,Bank transfer,25.83,1150.06,No
CUST10950,Female,0,No,Yes,12,Yes,Yes,No,No,No,No,No,No,Two year,Yes,Credit card,17.87,209.32,No
CUST10951,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,41.49,100.99,No
CUST10952,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Two year,No,Electronic check,60.01,783.45,No
CUST10953,Female,0,No,Yes,26,Yes,No,DSL,No,No,No,No,No,One year,Yes,Electronic check,31.68,861.95,No
CUST10954,Male,1,No,Yes,14,Yes,Yes,No,No,No,No,No,No,Two year,Yes,Electronic check,19.06,288.91,No
CUST10955,Male,1,No,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,One year,No,Credit card,63.82,2175.62,No
CUST10956,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,71.72,789.7,No
CUST10957,Male,0,No,No,24,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.24,583.71,Yes
CUST10958,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,No,No,No,One year,No,Mailed check,37.84,190.28,Yes
CUST10959,Female,0,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,42.2,1428.71,No
CUST10960,Male,0,Yes,No,18,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.08,381.05,No
CUST10961,Female,0,Yes,No,5,No,No,DSL,No,No,No,Yes,No,One year,No,Bank transfer,28.36,172.9,Yes
CUST10962,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Two year,No,Mailed check,29.9,270.21,No
CUST10963,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.85,2054.12,No
CUST10964,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,No,One year,Yes,Bank transfer,57.65,908.95,Yes
CUST10965,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,No,No,One year,No,Mailed check,46.55,290.13,No
CUST10966,Female,0,No,No,72,No,No,DSL,No,Yes,No,Yes,No,Two year,Yes,Mailed check,45.48,3316.97,No
CUST10967,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,No,No,Yes,Two year,Yes,Mailed check,47.71,1484.86,No
CUST10968,Female,0,No,No,72,No,No,Fiber optic,No,Yes,No,No,Yes,One year,Yes,Mailed check,54.64,3977.8,Yes
CUST10969,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,21.52,286.55,No
CUST10970,Female,0,Yes,No,15,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,11.39,173.8,Yes
CUST10971,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.6,3770.77,Yes
CUST10972,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,One year,Yes,Credit card,41.82,746.11,No
CUST10973,Male,0,No,No,29,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,26.35,803.44,No
CUST10974,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,One year,Yes,Bank transfer,55.56,390.72,No
CUST10975,Male,1,Yes,No,14,No,No,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,39.16,605.89,Yes
CUST10976,Female,0,No,No,3,Yes,Yes,No,No,No,No,No,No,One year,Yes,Mailed check,21.32,89.32,No
CUST10977,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,71.25,403.37,No
CUST10978,Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.98,61.48563687170258,Yes
CUST10979,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,63.91,60.48032748025191,Yes
CUST10980,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,42.54,3107.73,No
CUST10981,Female,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,No,Two year,Yes,Credit card,50.94,348.83,No
CUST10982,Male,0,No,Yes,26,No,No,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Credit card,70.08,1913.59,Yes
CUST10983,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,54.26,2401.84,No
CUST10984,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Two year,No,Mailed check,55.14,1095.38,Yes
CUST10985,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.28,287.85,Yes
CUST10986,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Credit card,60.77,1947.09,No
CUST10987,Male,0,No,No,22,No,No,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.99,1411.4,Yes
CUST10988,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,59.95,1918.69,Yes
CUST10989,Female,0,No,No,35,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,17.76,629.11,No
CUST10990,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Bank transfer,65.97,4808.63,No
CUST10991,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,One year,Yes,Mailed check,36.29,762.05,Yes
CUST10992,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,42.72,482.26,No
CUST10993,Female,0,Yes,Yes,25,Yes,No,DSL,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,38.53,1006.06,Yes
CUST10994,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,Two year,No,Credit card,54.31,100.89,No
CUST10995,Male,0,No,No,54,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,51.11,2817.53,No
CUST10996,Female,1,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,50.94,199.89,No
CUST10997,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,62.49,633.8,No
CUST10998,Female,0,Yes,No,40,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,14.68,627.15,Yes
CUST10999,Male,0,No,Yes,21,Yes,No,DSL,Yes,No,No,No,No,One year,Yes,Credit card,40.75,892.91,No
